index,dt,AverageTemperature,AverageTemperatureUncertainty,Country
487284,1921-11-01,1.0459999999999998,0.921,South Georgia And The South Sandwich Isla
487296,1922-11-01,3.924,0.608,South Georgia And The South Sandwich Isla
487308,1923-11-01,1.176,0.82,South Georgia And The South Sandwich Isla
487320,1924-11-01,1.731,0.515,South Georgia And The South Sandwich Isla
487332,1925-11-01,1.2959999999999998,0.7759999999999999,South Georgia And The South Sandwich Isla
487344,1926-11-01,2.589,0.8029999999999999,South Georgia And The South Sandwich Isla
487356,1927-11-01,0.2369999999999997,0.8959999999999999,South Georgia And The South Sandwich Isla
487368,1928-11-01,1.369,0.7040000000000001,South Georgia And The South Sandwich Isla
487380,1929-11-01,3.375,0.588,South Georgia And The South Sandwich Isla
487392,1930-11-01,2.101,0.627,South Georgia And The South Sandwich Isla
487404,1931-11-01,1.095,0.706,South Georgia And The South Sandwich Isla
487416,1932-11-01,3.803,2.029,South Georgia And The South Sandwich Isla
487428,1933-11-01,1.527,1.456,South Georgia And The South Sandwich Isla
487440,1934-11-01,2.715,0.647,South Georgia And The South Sandwich Isla
487452,1935-11-01,1.346,0.748,South Georgia And The South Sandwich Isla
487464,1936-11-01,3.286,1.736,South Georgia And The South Sandwich Isla
487476,1937-11-01,2.594,0.782,South Georgia And The South Sandwich Isla
487488,1938-11-01,1.866,0.711,South Georgia And The South Sandwich Isla
487500,1939-11-01,0.7040000000000001,2.366,South Georgia And The South Sandwich Isla
487512,1940-11-01,2.392,0.995,South Georgia And The South Sandwich Isla
487524,1941-11-01,1.926,0.634,South Georgia And The South Sandwich Isla
487536,1942-11-01,0.3260000000000001,1.235,South Georgia And The South Sandwich Isla
487548,1943-11-01,2.371,1.349,South Georgia And The South Sandwich Isla
487560,1944-11-01,0.7359999999999998,1.147,South Georgia And The South Sandwich Isla
487572,1945-11-01,0.504,1.395,South Georgia And The South Sandwich Isla
487584,1946-11-01,1.008,1.114,South Georgia And The South Sandwich Isla
487596,1947-11-01,4.191,1.941,South Georgia And The South Sandwich Isla
487608,1948-11-01,1.4379999999999995,0.873,South Georgia And The South Sandwich Isla
487620,1949-11-01,0.7169999999999999,2.375,South Georgia And The South Sandwich Isla
487632,1950-11-01,1.779,0.883,South Georgia And The South Sandwich Isla
487644,1951-11-01,0.3580000000000001,1.1840000000000002,South Georgia And The South Sandwich Isla
487656,1952-11-01,2.946,1.78,South Georgia And The South Sandwich Isla
487668,1953-11-01,2.151,1.4380000000000002,South Georgia And The South Sandwich Isla
487680,1954-11-01,3.756,2.238,South Georgia And The South Sandwich Isla
487692,1955-11-01,2.153,0.895,South Georgia And The South Sandwich Isla
487704,1956-11-01,3.245,1.445,South Georgia And The South Sandwich Isla
487716,1957-11-01,3.0580000000000003,1.916,South Georgia And The South Sandwich Isla
487728,1958-11-01,3.168,0.6829999999999999,South Georgia And The South Sandwich Isla
487740,1959-11-01,2.01,0.643,South Georgia And The South Sandwich Isla
487752,1960-11-01,3.083,1.801,South Georgia And The South Sandwich Isla
487764,1961-11-01,2.588,0.81,South Georgia And The South Sandwich Isla
487776,1962-11-01,2.176,0.838,South Georgia And The South Sandwich Isla
487788,1963-11-01,1.875,1.115,South Georgia And The South Sandwich Isla
487800,1964-11-01,1.565,1.244,South Georgia And The South Sandwich Isla
487812,1965-11-01,3.999,3.079,South Georgia And The South Sandwich Isla
487824,1966-11-01,0.3649999999999997,1.503,South Georgia And The South Sandwich Isla
487836,1967-11-01,2.971,0.818,South Georgia And The South Sandwich Isla
487848,1968-11-01,2.653,0.6559999999999999,South Georgia And The South Sandwich Isla
487860,1969-11-01,3.054,1.405,South Georgia And The South Sandwich Isla
487872,1970-11-01,3.1910000000000003,1.035,South Georgia And The South Sandwich Isla
487884,1971-11-01,3.028,1.231,South Georgia And The South Sandwich Isla
487896,1972-11-01,0.865,1.2990000000000002,South Georgia And The South Sandwich Isla
487908,1973-11-01,2.362,0.657,South Georgia And The South Sandwich Isla
487920,1974-11-01,2.08,1.091,South Georgia And The South Sandwich Isla
487932,1975-11-01,2.171,0.644,South Georgia And The South Sandwich Isla
487944,1976-11-01,2.669,0.87,South Georgia And The South Sandwich Isla
487956,1977-11-01,3.214,0.6729999999999999,South Georgia And The South Sandwich Isla
487968,1978-11-01,1.475,1.132,South Georgia And The South Sandwich Isla
487980,1979-11-01,1.251,1.109,South Georgia And The South Sandwich Isla
487992,1980-11-01,2.52,0.937,South Georgia And The South Sandwich Isla
488004,1981-11-01,3.852,1.724,South Georgia And The South Sandwich Isla
488016,1982-11-01,1.1740000000000002,1.381,South Georgia And The South Sandwich Isla
488028,1983-11-01,3.958,1.371,South Georgia And The South Sandwich Isla
488040,1984-11-01,1.721,2.721,South Georgia And The South Sandwich Isla
488052,1985-11-01,2.124,0.675,South Georgia And The South Sandwich Isla
488064,1986-11-01,1.923,0.966,South Georgia And The South Sandwich Isla
488076,1987-11-01,3.005,0.8640000000000001,South Georgia And The South Sandwich Isla
488088,1988-11-01,2.245,0.568,South Georgia And The South Sandwich Isla
488100,1989-11-01,2.5380000000000003,0.861,South Georgia And The South Sandwich Isla
488112,1990-11-01,3.375,0.7440000000000001,South Georgia And The South Sandwich Isla
488124,1991-11-01,2.565,0.667,South Georgia And The South Sandwich Isla
488136,1992-11-01,2.944,0.84,South Georgia And The South Sandwich Isla
488148,1993-11-01,3.147,0.7020000000000001,South Georgia And The South Sandwich Isla
488160,1994-11-01,2.662,1.325,South Georgia And The South Sandwich Isla
488172,1995-11-01,2.707,1.061,South Georgia And The South Sandwich Isla
488184,1996-11-01,3.749,0.782,South Georgia And The South Sandwich Isla
488196,1997-11-01,1.338,0.7440000000000001,South Georgia And The South Sandwich Isla
488208,1998-11-01,4.379,2.756,South Georgia And The South Sandwich Isla
488220,1999-11-01,4.513,3.534,South Georgia And The South Sandwich Isla
488232,2000-11-01,1.891,0.799,South Georgia And The South Sandwich Isla
488244,2001-11-01,4.045,0.727,South Georgia And The South Sandwich Isla
488256,2002-11-01,2.688,1.294,South Georgia And The South Sandwich Isla
488268,2003-11-01,2.155,0.5579999999999999,South Georgia And The South Sandwich Isla
488280,2004-11-01,2.985,1.266,South Georgia And The South Sandwich Isla
488292,2005-11-01,2.817,1.3130000000000002,South Georgia And The South Sandwich Isla
488304,2006-11-01,2.497,0.802,South Georgia And The South Sandwich Isla
488316,2007-11-01,1.0299999999999998,1.342,South Georgia And The South Sandwich Isla
488328,2008-11-01,4.147,1.481,South Georgia And The South Sandwich Isla
488340,2009-11-01,1.842,1.496,South Georgia And The South Sandwich Isla
488352,2010-11-01,3.796,0.8340000000000001,South Georgia And The South Sandwich Isla
488364,2011-11-01,4.774,2.338,South Georgia And The South Sandwich Isla
488376,2012-11-01,2.541,0.904,South Georgia And The South Sandwich Isla
488397,1841-11-01,6.114,2.164,South Korea
488409,1842-11-01,5.7860000000000005,2.028,South Korea
488421,1843-11-01,6.297999999999999,1.769,South Korea
488433,1844-11-01,7.0120000000000005,2.1590000000000003,South Korea
488445,1845-11-01,5.751,1.6269999999999998,South Korea
488457,1846-11-01,5.9110000000000005,1.372,South Korea
488469,1847-11-01,8.658999999999999,1.219,South Korea
488481,1848-11-01,5.615,1.158,South Korea
488493,1849-11-01,5.658,2.235,South Korea
488505,1850-11-01,5.206,1.479,South Korea
488517,1851-11-01,6.189,1.466,South Korea
488529,1852-11-01,5.606,1.725,South Korea
488541,1853-11-01,6.97,1.807,South Korea
488553,1854-11-01,6.815,1.3969999999999998,South Korea
488565,1855-11-01,6.142,1.4409999999999998,South Korea
488577,1856-11-01,7.0440000000000005,2.033,South Korea
488589,1857-11-01,6.385,1.455,South Korea
488601,1858-11-01,6.696000000000001,1.5659999999999998,South Korea
488613,1859-11-01,6.4910000000000005,1.891,South Korea
488625,1860-11-01,4.277,1.4880000000000002,South Korea
488637,1861-11-01,6.492999999999999,1.842,South Korea
488649,1862-11-01,4.806,1.979,South Korea
488661,1863-11-01,5.471,2.774,South Korea
488673,1864-11-01,7.08,1.77,South Korea
488685,1865-11-01,5.484999999999999,2.593,South Korea
488697,1866-11-01,6.712000000000001,1.547,South Korea
488709,1867-11-01,7.394,2.5780000000000003,South Korea
488721,1868-11-01,6.476,1.4409999999999998,South Korea
488733,1869-11-01,6.561,0.863,South Korea
488745,1870-11-01,6.69,2.231,South Korea
488757,1871-11-01,6.672999999999999,1.635,South Korea
488769,1872-11-01,7.087999999999999,1.632,South Korea
488781,1873-11-01,6.382000000000001,1.392,South Korea
488793,1874-11-01,5.581,1.385,South Korea
488805,1875-11-01,5.888,0.929,South Korea
488817,1876-11-01,5.432,1.946,South Korea
488829,1877-11-01,6.581,2.158,South Korea
488841,1878-11-01,5.634,0.789,South Korea
488853,1879-11-01,6.988,0.8320000000000001,South Korea
488865,1880-11-01,6.2940000000000005,2.295,South Korea
488877,1881-11-01,7.619,0.7909999999999999,South Korea
488889,1882-11-01,6.426,1.093,South Korea
488901,1883-11-01,6.229,0.589,South Korea
488913,1884-11-01,4.6850000000000005,1.06,South Korea
488925,1885-11-01,5.662000000000001,0.99,South Korea
488937,1886-11-01,7.266,0.745,South Korea
488949,1887-11-01,6.965,0.847,South Korea
488961,1888-11-01,8.265,0.454,South Korea
488973,1889-11-01,5.327000000000001,1.175,South Korea
488985,1890-11-01,8.312000000000001,0.594,South Korea
488997,1891-11-01,6.9,0.524,South Korea
489009,1892-11-01,6.127000000000001,1.079,South Korea
489021,1893-11-01,4.971,0.535,South Korea
489033,1894-11-01,8.333,0.915,South Korea
489045,1895-11-01,7.241,0.5529999999999999,South Korea
489057,1896-11-01,8.218,0.6629999999999999,South Korea
489069,1897-11-01,8.164,0.8540000000000001,South Korea
489081,1898-11-01,9.044,0.6559999999999999,South Korea
489093,1899-11-01,6.364,0.589,South Korea
489105,1900-11-01,7.441,0.346,South Korea
489117,1901-11-01,6.625,0.5379999999999999,South Korea
489129,1902-11-01,9.627,0.872,South Korea
489141,1903-11-01,5.9030000000000005,0.706,South Korea
489153,1904-11-01,6.141,0.277,South Korea
489165,1905-11-01,7.006,0.383,South Korea
489177,1906-11-01,5.231,0.405,South Korea
489189,1907-11-01,6.955,0.203,South Korea
489201,1908-11-01,5.6530000000000005,0.371,South Korea
489213,1909-11-01,7.233,0.358,South Korea
489225,1910-11-01,7.066,0.324,South Korea
489237,1911-11-01,7.741,0.358,South Korea
489249,1912-11-01,4.018000000000002,0.35,South Korea
489261,1913-11-01,6.95,0.237,South Korea
489273,1914-11-01,7.67,0.468,South Korea
489285,1915-11-01,8.214,0.344,South Korea
489297,1916-11-01,8.15,0.273,South Korea
489309,1917-11-01,4.912,0.434,South Korea
489321,1918-11-01,6.192,0.49,South Korea
489333,1919-11-01,7.475,0.306,South Korea
489345,1920-11-01,8.911999999999997,0.431,South Korea
489357,1921-11-01,5.424,0.207,South Korea
489369,1922-11-01,5.73,0.347,South Korea
489381,1923-11-01,6.486000000000001,0.389,South Korea
489393,1924-11-01,5.224,0.334,South Korea
489405,1925-11-01,8.52,0.35,South Korea
489417,1926-11-01,7.641,0.263,South Korea
489429,1927-11-01,8.91,0.393,South Korea
489441,1928-11-01,6.805,0.317,South Korea
489453,1929-11-01,6.3580000000000005,0.383,South Korea
489465,1930-11-01,5.066,0.297,South Korea
489477,1931-11-01,8.786,0.202,South Korea
489489,1932-11-01,7.233,0.179,South Korea
489501,1933-11-01,7.335,0.296,South Korea
489513,1934-11-01,6.154,0.296,South Korea
489525,1935-11-01,7.857,0.294,South Korea
489537,1936-11-01,7.392,0.414,South Korea
489549,1937-11-01,8.343,0.382,South Korea
489561,1938-11-01,6.666,0.514,South Korea
489573,1939-11-01,7.495,0.336,South Korea
489585,1940-11-01,8.234,0.3720000000000001,South Korea
489597,1941-11-01,8.772,0.362,South Korea
489609,1942-11-01,6.582999999999999,0.45,South Korea
489621,1943-11-01,7.28,0.24,South Korea
489633,1944-11-01,8.607000000000001,0.311,South Korea
489645,1945-11-01,8.863999999999999,0.351,South Korea
489657,1946-11-01,9.424,0.331,South Korea
489669,1947-11-01,5.452000000000001,0.26,South Korea
489681,1948-11-01,6.928999999999999,0.187,South Korea
489693,1949-11-01,7.584,0.377,South Korea
489705,1950-11-01,6.992000000000001,0.147,South Korea
489717,1951-11-01,7.475,0.226,South Korea
489729,1952-11-01,8.766,0.21,South Korea
489741,1953-11-01,6.487,0.188,South Korea
489753,1954-11-01,10.159,0.1689999999999999,South Korea
489765,1955-11-01,6.928999999999999,0.211,South Korea
489777,1956-11-01,4.945,0.278,South Korea
489789,1957-11-01,8.968,0.176,South Korea
489801,1958-11-01,7.747000000000001,0.192,South Korea
489813,1959-11-01,7.375,0.156,South Korea
489825,1960-11-01,8.017000000000001,0.358,South Korea
489837,1961-11-01,9.406,0.103,South Korea
489849,1962-11-01,7.127000000000001,0.205,South Korea
489861,1963-11-01,7.574,0.218,South Korea
489873,1964-11-01,7.406000000000001,0.165,South Korea
489885,1965-11-01,8.317,0.329,South Korea
489897,1966-11-01,7.055,0.239,South Korea
489909,1967-11-01,7.306,0.14,South Korea
489921,1968-11-01,8.25,0.272,South Korea
489933,1969-11-01,6.142,0.111,South Korea
489945,1970-11-01,6.539,0.19,South Korea
489957,1971-11-01,8.674,0.176,South Korea
489969,1972-11-01,6.689,0.16,South Korea
489981,1973-11-01,6.061,0.091,South Korea
489993,1974-11-01,6.285,0.342,South Korea
490005,1975-11-01,9.33,0.14,South Korea
490017,1976-11-01,5.1160000000000005,0.064,South Korea
490029,1977-11-01,8.137,0.103,South Korea
490041,1978-11-01,8.392999999999999,0.219,South Korea
490053,1979-11-01,6.818,0.099,South Korea
490065,1980-11-01,8.708,0.225,South Korea
490077,1981-11-01,4.8130000000000015,0.111,South Korea
490089,1982-11-01,8.763,0.253,South Korea
490101,1983-11-01,7.025,0.1639999999999999,South Korea
490113,1984-11-01,8.575,0.19,South Korea
490125,1985-11-01,7.087999999999999,0.125,South Korea
490137,1986-11-01,6.456,0.166,South Korea
490149,1987-11-01,8.061,0.203,South Korea
490161,1988-11-01,6.33,0.11,South Korea
490173,1989-11-01,7.8,0.124,South Korea
490185,1990-11-01,10.376,0.239,South Korea
490197,1991-11-01,7.114,0.155,South Korea
490209,1992-11-01,6.997000000000001,0.232,South Korea
490221,1993-11-01,8.943999999999999,0.243,South Korea
490233,1994-11-01,9.782,0.213,South Korea
490245,1995-11-01,6.914,0.222,South Korea
490257,1996-11-01,7.171,0.177,South Korea
490269,1997-11-01,9.162,0.224,South Korea
490281,1998-11-01,8.2,0.152,South Korea
490293,1999-11-01,8.097999999999999,0.138,South Korea
490305,2000-11-01,7.278,0.175,South Korea
490317,2001-11-01,7.276,0.15,South Korea
490329,2002-11-01,5.0280000000000005,0.118,South Korea
490341,2003-11-01,9.877,0.206,South Korea
490353,2004-11-01,9.24,0.173,South Korea
490365,2005-11-01,8.658999999999999,0.175,South Korea
490377,2006-11-01,8.955,0.265,South Korea
490389,2007-11-01,7.355,0.222,South Korea
490401,2008-11-01,8.087,0.14,South Korea
490413,2009-11-01,7.616,0.346,South Korea
490425,2010-11-01,7.218999999999999,0.208,South Korea
490437,2011-11-01,10.825,0.353,South Korea
490449,2012-11-01,6.571000000000001,0.305,South Korea
490460,1743-11-01,9.346,2.218,Spain
490472,1744-11-01,9.559,2.166,Spain
490568,1752-11-01,10.622,2.18,Spain
490580,1753-11-01,8.527000000000001,2.716,Spain
490592,1754-11-01,10.665,2.221,Spain
490604,1755-11-01,9.418,5.56,Spain
490616,1756-11-01,7.473000000000001,3.532,Spain
490628,1757-11-01,8.033000000000001,3.595,Spain
490640,1758-11-01,9.327,6.28,Spain
490652,1759-11-01,7.065000000000001,5.049,Spain
490664,1760-11-01,8.882000000000003,2.777,Spain
490676,1761-11-01,8.032,2.399,Spain
490688,1762-11-01,8.92,2.489,Spain
490700,1763-11-01,8.361,3.247,Spain
490712,1764-11-01,9.63,2.931,Spain
490724,1765-11-01,9.28,3.094,Spain
490736,1766-11-01,11.48,4.192,Spain
490748,1767-11-01,11.385000000000002,7.102,Spain
490760,1768-11-01,9.742,4.8210000000000015,Spain
490772,1769-11-01,9.387,2.129,Spain
490784,1770-11-01,10.425,5.832999999999998,Spain
490796,1771-11-01,8.96,4.0710000000000015,Spain
490808,1772-11-01,11.519,4.894,Spain
490820,1773-11-01,8.3,5.77,Spain
490832,1774-11-01,7.8450000000000015,6.776,Spain
490844,1775-11-01,10.8,5.773,Spain
490856,1776-11-01,9.307,4.737,Spain
490868,1777-11-01,9.848,2.853,Spain
490880,1778-11-01,8.589,4.2010000000000005,Spain
490892,1779-11-01,9.376,2.755,Spain
490904,1780-11-01,9.577,2.382,Spain
490916,1781-11-01,10.729,2.25,Spain
490928,1782-11-01,7.677,6.872000000000001,Spain
490940,1783-11-01,7.989000000000001,2.812,Spain
490952,1784-11-01,8.83,2.66,Spain
490964,1785-11-01,9.441,4.127,Spain
490976,1786-11-01,8.709000000000001,5.093999999999999,Spain
490988,1787-11-01,9.667000000000002,1.998,Spain
491000,1788-11-01,8.638,2.8760000000000003,Spain
491012,1789-11-01,7.379000000000001,1.823,Spain
491024,1790-11-01,9.612,1.633,Spain
491036,1791-11-01,9.148,2.63,Spain
491048,1792-11-01,9.159,2.822,Spain
491060,1793-11-01,9.979,5.2170000000000005,Spain
491072,1794-11-01,10.319,2.807,Spain
491084,1795-11-01,8.631,2.9810000000000003,Spain
491096,1796-11-01,9.783,2.947,Spain
491108,1797-11-01,8.551,2.7510000000000003,Spain
491120,1798-11-01,9.897,3.199,Spain
491132,1799-11-01,8.571000000000002,2.688,Spain
491144,1800-11-01,10.121,1.776,Spain
491156,1801-11-01,9.528,2.03,Spain
491168,1802-11-01,9.967,2.611,Spain
491180,1803-11-01,10.024,2.43,Spain
491192,1804-11-01,10.685,3.883,Spain
491204,1805-11-01,8.243,2.888,Spain
491216,1806-11-01,10.247,1.992,Spain
491228,1807-11-01,8.352,1.895,Spain
491240,1808-11-01,8.486,1.716,Spain
491252,1809-11-01,8.022,2.225,Spain
491264,1810-11-01,8.09,2.781,Spain
491276,1811-11-01,9.229,4.675,Spain
491288,1812-11-01,9.361,3.147,Spain
491300,1813-11-01,9.33,2.488,Spain
491312,1814-11-01,10.005,5.858,Spain
491324,1815-11-01,7.916,2.531,Spain
491336,1816-11-01,8.930000000000003,7.662000000000001,Spain
491348,1817-11-01,11.217,2.904,Spain
491360,1818-11-01,10.957,5.892,Spain
491372,1819-11-01,8.163,2.519,Spain
491384,1820-11-01,7.668000000000001,1.591,Spain
491396,1821-11-01,10.568,2.854,Spain
491408,1822-11-01,9.753,1.7919999999999998,Spain
491420,1823-11-01,9.047,1.889,Spain
491432,1824-11-01,11.281,1.28,Spain
491444,1825-11-01,8.665000000000001,3.312,Spain
491456,1826-11-01,8.439,1.236,Spain
491468,1827-11-01,8.575000000000001,1.337,Spain
491480,1828-11-01,10.347,1.727,Spain
491492,1829-11-01,9.211,1.457,Spain
491504,1830-11-01,10.087000000000002,1.884,Spain
491516,1831-11-01,9.864,5.955,Spain
491528,1832-11-01,8.797,1.262,Spain
491540,1833-11-01,9.935,1.897,Spain
491552,1834-11-01,10.085,2.797,Spain
491564,1835-11-01,8.41,1.381,Spain
491576,1836-11-01,8.862,2.214,Spain
491588,1837-11-01,8.513000000000002,2.772,Spain
491600,1838-11-01,10.197,2.6,Spain
491612,1839-11-01,9.058,2.122,Spain
491624,1840-11-01,9.439,3.469,Spain
491636,1841-11-01,9.604,1.015,Spain
491648,1842-11-01,8.422,1.439,Spain
491660,1843-11-01,8.452000000000002,1.608,Spain
491672,1844-11-01,9.424,1.349,Spain
491684,1845-11-01,10.043,1.128,Spain
491696,1846-11-01,9.471,1.751,Spain
491708,1847-11-01,9.291,1.152,Spain
491720,1848-11-01,8.117,1.091,Spain
491732,1849-11-01,8.613999999999999,1.4340000000000002,Spain
491744,1850-11-01,9.6,1.624,Spain
491756,1851-11-01,7.014000000000001,1.031,Spain
491768,1852-11-01,11.765,1.511,Spain
491780,1853-11-01,9.216,1.864,Spain
491792,1854-11-01,7.952000000000001,1.305,Spain
491804,1855-11-01,8.302999999999999,0.8440000000000001,Spain
491816,1856-11-01,8.394,0.66,Spain
491828,1857-11-01,10.534,0.752,Spain
491840,1858-11-01,10.252,1.511,Spain
491852,1859-11-01,9.208,1.574,Spain
491864,1860-11-01,9.876,0.977,Spain
491876,1861-11-01,9.867,1.615,Spain
491888,1862-11-01,8.177999999999999,0.687,Spain
491900,1863-11-01,9.543,0.81,Spain
491912,1864-11-01,9.051,0.911,Spain
491924,1865-11-01,9.581,1.109,Spain
491936,1866-11-01,10.475,0.706,Spain
491948,1867-11-01,9.364,1.87,Spain
491960,1868-11-01,8.588000000000001,1.077,Spain
491972,1869-11-01,8.718,0.473,Spain
491984,1870-11-01,8.402999999999999,1.406,Spain
491996,1871-11-01,8.691,1.05,Spain
492008,1872-11-01,8.964,0.86,Spain
492020,1873-11-01,9.352,0.297,Spain
492032,1874-11-01,9.927,0.508,Spain
492044,1875-11-01,10.07,0.312,Spain
492056,1876-11-01,10.755999999999998,0.72,Spain
492068,1877-11-01,10.219,0.875,Spain
492080,1878-11-01,7.296000000000001,0.991,Spain
492092,1879-11-01,10.218,0.961,Spain
492104,1880-11-01,8.783000000000001,1.432,Spain
492116,1881-11-01,10.953,0.784,Spain
492128,1882-11-01,9.985,0.8270000000000001,Spain
492140,1883-11-01,10.126,0.644,Spain
492152,1884-11-01,8.871,0.8140000000000001,Spain
492164,1885-11-01,9.782,0.6809999999999999,Spain
492176,1886-11-01,8.477,0.8490000000000001,Spain
492188,1887-11-01,8.89,0.6970000000000001,Spain
492200,1888-11-01,9.539,0.499,Spain
492212,1889-11-01,10.017,0.575,Spain
492224,1890-11-01,8.360000000000001,0.728,Spain
492236,1891-11-01,9.525,0.614,Spain
492248,1892-11-01,10.124,0.653,Spain
492260,1893-11-01,8.591000000000001,0.452,Spain
492272,1894-11-01,10.024,0.675,Spain
492284,1895-11-01,12.384,0.552,Spain
492296,1896-11-01,6.8820000000000014,0.625,Spain
492308,1897-11-01,11.157,0.613,Spain
492320,1898-11-01,9.703,0.532,Spain
492332,1899-11-01,10.865,0.29,Spain
492344,1900-11-01,8.869000000000002,0.598,Spain
492356,1901-11-01,8.177999999999999,0.595,Spain
492368,1902-11-01,9.948,0.436,Spain
492380,1903-11-01,9.914,0.784,Spain
492392,1904-11-01,9.244000000000002,0.583,Spain
492404,1905-11-01,8.09,0.653,Spain
492416,1906-11-01,9.269,0.477,Spain
492428,1907-11-01,9.719,0.7440000000000001,Spain
492440,1908-11-01,10.88,0.579,Spain
492452,1909-11-01,9.165,0.593,Spain
492464,1910-11-01,9.614,0.546,Spain
492476,1911-11-01,9.463,0.474,Spain
492488,1912-11-01,8.853000000000002,0.314,Spain
492500,1913-11-01,10.671,0.446,Spain
492512,1914-11-01,8.677999999999999,0.487,Spain
492524,1915-11-01,9.203,0.449,Spain
492536,1916-11-01,9.342,0.473,Spain
492548,1917-11-01,9.267,0.6990000000000001,Spain
492560,1918-11-01,9.135000000000002,0.6629999999999999,Spain
492572,1919-11-01,7.862,0.316,Spain
492584,1920-11-01,9.359,0.737,Spain
492596,1921-11-01,9.162,0.416,Spain
492608,1922-11-01,9.086,0.415,Spain
492620,1923-11-01,8.370000000000001,0.369,Spain
492632,1924-11-01,9.478000000000002,0.339,Spain
492644,1925-11-01,8.115,0.243,Spain
492656,1926-11-01,9.333,0.322,Spain
492668,1927-11-01,9.035,0.345,Spain
492680,1928-11-01,9.504,0.269,Spain
492692,1929-11-01,9.817,0.382,Spain
492704,1930-11-01,11.208,0.28,Spain
492716,1931-11-01,10.199000000000002,0.298,Spain
492728,1932-11-01,10.357,0.27,Spain
492740,1933-11-01,7.684000000000001,0.338,Spain
492752,1934-11-01,7.319000000000001,0.327,Spain
492764,1935-11-01,9.376,0.321,Spain
492776,1936-11-01,8.937999999999999,0.257,Spain
492788,1937-11-01,11.098,0.421,Spain
492800,1938-11-01,11.569,0.442,Spain
492812,1939-11-01,10.048,0.292,Spain
492824,1940-11-01,9.336,0.181,Spain
492836,1941-11-01,8.738000000000001,0.261,Spain
492848,1942-11-01,9.260000000000002,0.271,Spain
492860,1943-11-01,8.248000000000001,0.259,Spain
492872,1944-11-01,9.868,0.161,Spain
492884,1945-11-01,10.89,0.2,Spain
492896,1946-11-01,9.563,0.173,Spain
492908,1947-11-01,12.031,0.302,Spain
492920,1948-11-01,11.449000000000002,0.154,Spain
492932,1949-11-01,10.139,0.132,Spain
492944,1950-11-01,11.485,0.205,Spain
492956,1951-11-01,9.916,0.332,Spain
492968,1952-11-01,10.066,0.206,Spain
492980,1953-11-01,10.741,0.205,Spain
492992,1954-11-01,11.587,0.242,Spain
493004,1955-11-01,9.803,0.236,Spain
493016,1956-11-01,7.639000000000001,0.354,Spain
493028,1957-11-01,8.760000000000002,0.256,Spain
493040,1958-11-01,9.496,0.3,Spain
493052,1959-11-01,9.523,0.254,Spain
493064,1960-11-01,10.234,0.325,Spain
493076,1961-11-01,9.593,0.199,Spain
493088,1962-11-01,7.644000000000001,0.2,Spain
493100,1963-11-01,10.84,0.161,Spain
493112,1964-11-01,9.442,0.25,Spain
493124,1965-11-01,9.495,0.2,Spain
493136,1966-11-01,7.451,0.218,Spain
493148,1967-11-01,10.139,0.153,Spain
493160,1968-11-01,10.462000000000002,0.186,Spain
493172,1969-11-01,8.933,0.126,Spain
493184,1970-11-01,11.854,0.231,Spain
493196,1971-11-01,7.642,0.163,Spain
493208,1972-11-01,10.479,0.132,Spain
493220,1973-11-01,10.018,0.158,Spain
493232,1974-11-01,9.86,0.366,Spain
493244,1975-11-01,9.285,0.142,Spain
493256,1976-11-01,7.963999999999999,0.109,Spain
493268,1977-11-01,9.564,0.114,Spain
493280,1978-11-01,9.641,0.239,Spain
493292,1979-11-01,9.283,0.154,Spain
493304,1980-11-01,9.148,0.174,Spain
493316,1981-11-01,11.655,0.222,Spain
493328,1982-11-01,9.795,0.321,Spain
493340,1983-11-01,12.462,0.1369999999999999,Spain
493352,1984-11-01,10.638000000000002,0.172,Spain
493364,1985-11-01,9.209,0.128,Spain
493376,1986-11-01,9.907,0.172,Spain
493388,1987-11-01,9.938,0.199,Spain
493400,1988-11-01,10.800999999999998,0.149,Spain
493412,1989-11-01,11.869000000000002,0.213,Spain
493424,1990-11-01,9.572,0.263,Spain
493436,1991-11-01,9.574,0.195,Spain
493448,1992-11-01,11.277,0.34,Spain
493460,1993-11-01,8.996,0.177,Spain
493472,1994-11-01,11.677,0.228,Spain
493484,1995-11-01,11.998,0.264,Spain
493496,1996-11-01,10.312,0.124,Spain
493508,1997-11-01,10.988,0.203,Spain
493520,1998-11-01,9.982,0.145,Spain
493532,1999-11-01,8.257000000000001,0.1669999999999999,Spain
493544,2000-11-01,9.553,0.222,Spain
493556,2001-11-01,8.479000000000001,0.27,Spain
493568,2002-11-01,11.007,0.246,Spain
493580,2003-11-01,10.803,0.136,Spain
493592,2004-11-01,9.074,0.162,Spain
493604,2005-11-01,9.157,0.15,Spain
493616,2006-11-01,12.423000000000002,0.103,Spain
493628,2007-11-01,9.222,0.227,Spain
493640,2008-11-01,8.370000000000001,0.181,Spain
493652,2009-11-01,11.831,0.268,Spain
493664,2010-11-01,9.237,0.171,Spain
493676,2011-11-01,11.482,0.265,Spain
493688,2012-11-01,10.458,0.297,Spain
493709,1796-11-01,25.539,3.2460000000000004,Sri Lanka
493721,1797-11-01,25.186,1.505,Sri Lanka
493733,1798-11-01,26.024,2.382,Sri Lanka
493745,1799-11-01,25.152,2.036,Sri Lanka
493757,1800-11-01,26.211,2.645,Sri Lanka
493769,1801-11-01,25.874,1.398,Sri Lanka
493781,1802-11-01,25.773000000000003,1.505,Sri Lanka
